lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.09
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.347,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.451,0.0,0.0
0.148,0.336,0.336,0.0,0.4,0.0,0.0,0.56,0.532,0.0,0.0
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.27
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.382,0.0,0.27
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.543,0.0,0.0
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.18
0.0494,0.392,0.392,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.09
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.09
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.433,0.433,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.18
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.09
0.251,0.447,0.447,0.0,0.0,0.0,0.0,0.664,0.0,0.0,0.0
0.251,0.447,0.447,0.3,0.0,0.0,0.0,0.664,0.0,0.0,0.18
0.251,0.447,0.447,1.0,0.0,0.0,0.0,0.664,0.0,0.0,0.0
0.272,0.545,0.545,1.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.272,0.545,0.545,1.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.384,0.545,0.545,1.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.384,0.545,0.545,1.0,0.0,0.0,0.0,0.791,0.0,0.0,0.09
0.384,0.545,0.545,0.9,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.384,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.41,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.572,0.0,0.0
0.623,0.881,0.881,0.0,0.9,0.0,0.0,0.861,0.422,0.0,0.09
0.623,0.881,0.881,0.0,1.0,0.0,0.0,0.861,0.647,0.0,0.0
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.0,0.0,0.09
0.752,0.937,0.937,0.0,1.0,0.0,0.0,0.819,0.503,0.0,0.0
0.748,0.993,0.993,0.0,1.0,0.0,0.0,0.777,0.306,0.0,0.18
0.748,0.993,0.993,0.0,0.8,0.0,0.0,0.777,0.538,0.0,0.09
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.63,0.0,0.0
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.543,0.0,0.0
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.09
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.584,0.0,0.0
0.803,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.497,0.0,0.09
0.803,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.312,0.0,0.3
0.803,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.561,0.0,0.0467
0.614,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.514,0.0,0.09
0.614,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.614,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.204
0.268,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0509
0.268,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.268,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.159,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.159,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.222
0.159,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0493
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0963
0.0494,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.252
0.0494,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.172
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.098
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0556,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.209
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.348
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.301
0.0494,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0508,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0967
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0483
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.171
0.0747,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.27
0.202,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.189
0.126,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0994
0.126,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.09
0.126,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.09
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.647
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.257
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.167
0.263,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.682,0.0,0.154
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.457,0.0,0.0
0.269,0.322,0.322,0.0,0.9,0.0,0.0,0.635,0.364,0.0,0.0
0.159,0.322,0.322,0.0,1.0,0.0,0.0,0.55,0.382,0.0,0.0
0.0494,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.18
0.0494,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.36
0.0494,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.09
0.0494,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.27
0.0494,0.336,0.336,0.0,0.8,0.0,0.0,0.465,0.0,0.0,0.18
0.0494,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.3,0.0,0.0,0.0,0.465,0.0,0.0,0.09
0.0494,0.336,0.336,1.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.2,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.15,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.161,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.161,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.161,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.272,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.272,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.384,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0973
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.212
0.473,0.741,0.741,0.3,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,1.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.473,0.741,0.741,0.2,0.0,0.0,0.0,0.847,0.0,0.0,0.096
0.473,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.614,0.741,0.741,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.09
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.27
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.623,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.09
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.09
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.752,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.18
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.27
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.09
0.748,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.27
0.515,0.993,0.993,0.0,0.0,0.0,0.0,0.673,0.0,0.0,0.0
0.238,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.238,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.09
0.238,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.238,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.238,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.197
0.0494,0.965,0.965,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.18
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0222
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.133
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0992,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.27
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.18
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0494,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
