lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0787
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.564,0.0,0.0
0.768,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.48,0.0,0.0787
0.768,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.302,0.0,0.286
0.768,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.542,0.0,0.0461
0.588,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.497,0.0,0.0787
0.588,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.588,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.201
0.359,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0503
0.359,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.359,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.204,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.204,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.219
0.204,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0486
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.095
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.229
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.169
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0967
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.227
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.378
0.0493,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.326
0.0493,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0954
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0477
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.168
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.236
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.177
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0981
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0787
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0787
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.608
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.233
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.154
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.659,0.0,0.152
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.441,0.0,0.0
0.269,0.322,0.322,0.0,0.9,0.0,0.0,0.635,0.352,0.0,0.0
0.159,0.322,0.322,0.0,1.0,0.0,0.0,0.55,0.369,0.0,0.0
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.157
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.315
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0787
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.236
0.0493,0.336,0.336,0.0,0.8,0.0,0.0,0.465,0.0,0.0,0.157
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.3,0.0,0.0,0.0,0.465,0.0,0.0,0.0787
0.0493,0.336,0.336,1.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.2,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.147,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.151,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.164,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.164,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.164,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.278,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.278,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.393,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.096
0.493,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.199
0.493,0.741,0.741,0.3,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.493,0.741,0.741,1.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.493,0.741,0.741,0.2,0.0,0.0,0.0,0.847,0.0,0.0,0.0947
0.493,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.641,0.741,0.741,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0787
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.236
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.647,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0787
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0787
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.761,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.157
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.236
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0787
0.732,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.236
0.504,0.993,0.993,0.0,0.0,0.0,0.0,0.673,0.0,0.0,0.0
0.229,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.229,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0787
0.229,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.229,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.229,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.194
0.0493,0.965,0.965,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.157
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0219
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.131
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.236
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.157
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
