lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0788
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.564,0.0,0.0
0.648,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.48,0.0,0.0788
0.648,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.302,0.0,0.286
0.648,0.965,0.965,0.0,0.0,0.0,0.0,0.843,0.542,0.0,0.0461
0.498,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.497,0.0,0.0788
0.498,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0
0.498,0.965,0.965,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.201
0.303,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0503
0.303,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.303,0.825,0.825,0.0,0.0,0.0,0.0,0.607,0.0,0.0,0.0
0.176,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0
0.176,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.219
0.176,0.825,0.825,0.0,0.0,0.0,0.0,0.536,0.0,0.0,0.0487
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0951
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.229
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.699,0.699,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.17
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0969
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0555,0.517,0.517,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.226
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.377
0.0493,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.326
0.0493,0.461,0.461,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0
0.0507,0.461,0.461,0.0,0.0,0.0,0.0,0.499,0.0,0.0,0.0955
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0478
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.169
0.0746,0.503,0.503,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.0
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.236
0.201,0.601,0.601,0.0,0.0,0.0,0.0,0.579,0.0,0.0,0.177
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0982
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0788
0.125,0.601,0.601,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.657,0.657,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0788
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.609
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.233
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.155
0.262,0.475,0.475,0.0,0.0,0.0,0.0,0.635,0.659,0.0,0.152
0.269,0.322,0.322,0.0,0.0,0.0,0.0,0.635,0.441,0.0,0.0
0.269,0.322,0.322,0.0,0.9,0.0,0.0,0.635,0.352,0.0,0.0
0.159,0.322,0.322,0.0,1.0,0.0,0.0,0.55,0.369,0.0,0.0
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.158
0.0493,0.322,0.322,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.315
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0788
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,1.0,0.0,0.0,0.465,0.0,0.0,0.236
0.0493,0.336,0.336,0.0,0.8,0.0,0.0,0.465,0.0,0.0,0.158
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.35,0.35,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.3,0.0,0.0,0.0,0.465,0.0,0.0,0.0788
0.0493,0.336,0.336,1.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.2,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.336,0.336,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.148,0.336,0.336,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.147,0.392,0.392,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.148,0.433,0.433,0.0,0.0,0.0,0.0,0.555,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.156,0.447,0.447,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
0.18,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.18,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.18,0.545,0.545,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0
0.312,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.312,0.545,0.545,0.0,0.0,0.0,0.0,0.682,0.0,0.0,0.0
0.443,0.545,0.545,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0961
0.581,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.199
0.581,0.741,0.741,0.3,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.581,0.741,0.741,1.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.581,0.741,0.741,0.2,0.0,0.0,0.0,0.847,0.0,0.0,0.0948
0.581,0.741,0.741,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0
0.759,0.741,0.741,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0788
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.236
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.727,0.881,0.881,0.0,0.0,0.0,0.0,0.861,0.0,0.0,0.0
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0788
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0788
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.762,0.937,0.937,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.158
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.236
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0788
0.653,0.993,0.993,0.0,0.0,0.0,0.0,0.777,0.0,0.0,0.236
0.452,0.993,0.993,0.0,0.0,0.0,0.0,0.673,0.0,0.0,0.0
0.199,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.199,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0788
0.199,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.199,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
0.199,0.965,0.965,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.195
0.0493,0.965,0.965,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.158
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0219
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.132
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.825,0.825,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0991,0.699,0.699,0.0,0.0,0.0,0.0,0.518,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.559,0.559,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.236
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.158
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.517,0.517,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
0.0493,0.503,0.503,0.0,0.0,0.0,0.0,0.465,0.0,0.0,0.0
